,Q1_opt,Q2_opt,s,a1
4144,[1.],[-23.33333333],4.143954193748284,0.2514303444727029
4145,[1.],[-24.],4.143954193748284,0.2514303444727029
4146,[1.],[-24.66666667],4.143954193748284,0.2514303444727029
4147,[1.],[-25.33333333],4.143954193748284,0.2514303444727029
4148,[1.],[-26.],4.143954193748284,0.2514303444727029
4149,[1.],[-26.66666667],4.143954193748284,0.2514303444727029
4150,[1.],[-27.33333333],4.143954193748284,0.2514303444727029
4151,[1.],[-28.],4.143954193748284,0.2514303444727029
4152,[1.],[-28.66666667],4.143954193748284,0.2514303444727029
4153,[1.],[-29.33333333],4.143954193748284,0.2514303444727029
4154,[1.],[-30.],4.143954193748284,0.2514303444727029
4155,[1.],[-30.66666667],4.143954193748284,0.2514303444727029
4156,[1.],[-31.33333333],4.143954193748284,0.2514303444727029
4157,[1.],[-32.],4.143954193748284,0.2514303444727029
4158,[1.],[-32.66666667],4.143954193748284,0.2514303444727029
4159,[1.],[-33.33333333],4.143954193748284,0.2514303444727029
4160,[1.],[-34.],4.143954193748284,0.2514303444727029
4161,[1.],[-34.66666667],4.143954193748284,0.2514303444727029
4162,[1.],[-35.33333333],4.143954193748284,0.2514303444727029
4163,[1.],[-36.],4.143954193748284,0.2514303444727029
4164,[1.],[-36.66666667],4.143954193748284,0.2514303444727029
4165,[1.],[-37.33333333],4.143954193748284,0.2514303444727029
4166,[1.],[-38.],4.143954193748284,0.2514303444727029
4167,[1.],[-38.66666667],4.143954193748284,0.2514303444727029
4168,[1.],[-39.33333333],4.143954193748284,0.2514303444727029
4169,[1.],[-40.],4.143954193748284,0.2514303444727029
4170,[1.],[-40.66666667],4.143954193748284,0.2514303444727029
4171,[1.],[-41.33333333],4.143954193748284,0.2514303444727029
4172,[1.],[-42.],4.143954193748284,0.2514303444727029
4173,[1.],[-42.66666667],4.143954193748284,0.2514303444727029
4174,[1.],[-43.33333333],4.143954193748284,0.2514303444727029
4175,[1.],[-44.],4.143954193748284,0.2514303444727029
4176,[1.],[-44.66666667],4.143954193748284,0.2514303444727029
4177,[1.],[-45.33333333],4.143954193748284,0.2514303444727029
4178,[1.],[-46.],4.143954193748284,0.2514303444727029
4179,[1.],[-46.66666667],4.143954193748284,0.2514303444727029
4180,[1.],[-47.33333333],4.143954193748284,0.2514303444727029
4181,[1.],[-48.],4.143954193748284,0.2514303444727029
4182,[1.],[-48.66666667],4.143954193748284,0.2514303444727029
4183,[1.],[-49.33333333],4.143954193748284,0.2514303444727029
4184,[1.],[-50.],4.143954193748284,0.2514303444727029
4185,[1.],[-50.66666667],4.143954193748284,0.2514303444727029
4186,[1.],[-51.33333333],4.143954193748284,0.2514303444727029
4187,[1.],[-52.],4.143954193748284,0.2514303444727029
4188,[1.],[-52.66666667],4.143954193748284,0.2514303444727029
4189,[1.],[-53.33333333],4.143954193748284,0.2514303444727029
4190,[1.],[-54.],4.143954193748284,0.2514303444727029
4191,[1.],[-54.66666667],4.143954193748284,0.2514303444727029
4192,[1.],[-55.33333333],4.143954193748284,0.2514303444727029
4193,[1.],[-56.],4.143954193748284,0.2514303444727029
4194,[1.],[-56.66666667],4.143954193748284,0.2514303444727029
4195,[1.],[-57.33333333],4.143954193748284,0.2514303444727029
4196,[1.],[-58.],4.143954193748284,0.2514303444727029
4197,[1.],[-58.66666667],4.143954193748284,0.2514303444727029
4198,[1.],[-59.33333333],4.143954193748284,0.2514303444727029
4199,[1.],[-60.],4.143954193748284,0.2514303444727029
4200,[9.99114549],[0.00590301],3.9071725847611933,0.8171546335182269
4201,[1.],[5.33333333],3.9071725847611933,0.8171546335182269
4202,[1.],[4.66666667],3.9071725847611933,0.8171546335182269
4203,[1.],[4.],3.9071725847611933,0.8171546335182269
4204,[1.],[3.33333333],3.9071725847611933,0.8171546335182269
4205,[1.4341915],[0.92990065],3.9071725847611933,0.8171546335182269
4206,[1.13944454],[1.34925881],3.9071725847611933,0.8171546335182269
4207,[0.90968624],[1.81500673],3.9071725847611933,0.8171546335182269
4208,[0.7277088],[2.30041386],3.9071725847611933,0.8171546335182269
4209,[1.],[0.],3.9071725847611933,0.8171546335182269
4210,[1.],[-0.66666667],3.9071725847611933,0.8171546335182269
4211,[1.],[-1.33333333],3.9071725847611933,0.8171546335182269
4212,[1.],[-2.],3.9071725847611933,0.8171546335182269
4213,[1.],[-2.66666667],3.9071725847611933,0.8171546335182269
4214,[1.],[-3.33333333],3.9071725847611933,0.8171546335182269
4215,[1.],[-4.],3.9071725847611933,0.8171546335182269
4216,[1.],[-4.66666667],3.9071725847611933,0.8171546335182269
4217,[1.],[-5.33333333],3.9071725847611933,0.8171546335182269
4218,[1.],[-6.],3.9071725847611933,0.8171546335182269
4219,[1.],[-6.66666667],3.9071725847611933,0.8171546335182269
4220,[1.],[-7.33333333],3.9071725847611933,0.8171546335182269
4221,[1.],[-8.],3.9071725847611933,0.8171546335182269
4222,[1.],[-8.66666667],3.9071725847611933,0.8171546335182269
4223,[1.],[-9.33333333],3.9071725847611933,0.8171546335182269
4224,[1.],[-10.],3.9071725847611933,0.8171546335182269
4225,[1.],[-10.66666667],3.9071725847611933,0.8171546335182269
4226,[1.],[-11.33333333],3.9071725847611933,0.8171546335182269
4227,[1.],[-12.],3.9071725847611933,0.8171546335182269
4228,[1.],[-12.66666667],3.9071725847611933,0.8171546335182269
4229,[1.],[-13.33333333],3.9071725847611933,0.8171546335182269
4230,[1.],[-14.],3.9071725847611933,0.8171546335182269
4231,[1.],[-14.66666667],3.9071725847611933,0.8171546335182269
4232,[1.],[-15.33333333],3.9071725847611933,0.8171546335182269
4233,[1.],[-16.],3.9071725847611933,0.8171546335182269
4234,[1.],[-16.66666667],3.9071725847611933,0.8171546335182269
4235,[1.],[-17.33333333],3.9071725847611933,0.8171546335182269
4236,[1.],[-18.],3.9071725847611933,0.8171546335182269
4237,[1.],[-18.66666667],3.9071725847611933,0.8171546335182269
4238,[1.],[-19.33333333],3.9071725847611933,0.8171546335182269
4239,[1.],[-20.],3.9071725847611933,0.8171546335182269
4240,[1.],[-20.66666667],3.9071725847611933,0.8171546335182269
4241,[1.],[-21.33333333],3.9071725847611933,0.8171546335182269
4242,[1.],[-22.],3.9071725847611933,0.8171546335182269
4243,[1.],[-22.66666667],3.9071725847611933,0.8171546335182269
4244,[1.],[-23.33333333],3.9071725847611933,0.8171546335182269
4245,[1.],[-24.],3.9071725847611933,0.8171546335182269
4246,[1.],[-24.66666667],3.9071725847611933,0.8171546335182269
4247,[1.],[-25.33333333],3.9071725847611933,0.8171546335182269
4248,[1.],[-26.],3.9071725847611933,0.8171546335182269
4249,[1.],[-26.66666667],3.9071725847611933,0.8171546335182269
4250,[1.],[-27.33333333],3.9071725847611933,0.8171546335182269
4251,[1.],[-28.],3.9071725847611933,0.8171546335182269
4252,[1.],[-28.66666667],3.9071725847611933,0.8171546335182269
4253,[1.],[-29.33333333],3.9071725847611933,0.8171546335182269
4254,[1.],[-30.],3.9071725847611933,0.8171546335182269
4255,[1.],[-30.66666667],3.9071725847611933,0.8171546335182269
4256,[1.],[-31.33333333],3.9071725847611933,0.8171546335182269
4257,[1.],[-32.],3.9071725847611933,0.8171546335182269
4258,[1.],[-32.66666667],3.9071725847611933,0.8171546335182269
4259,[1.],[-33.33333333],3.9071725847611933,0.8171546335182269
4260,[1.],[-34.],3.9071725847611933,0.8171546335182269
4261,[1.],[-34.66666667],3.9071725847611933,0.8171546335182269
4262,[1.],[-35.33333333],3.9071725847611933,0.8171546335182269
4263,[1.],[-36.],3.9071725847611933,0.8171546335182269
4264,[1.],[-36.66666667],3.9071725847611933,0.8171546335182269
4265,[1.],[-37.33333333],3.9071725847611933,0.8171546335182269
4266,[1.],[-38.],3.9071725847611933,0.8171546335182269
4267,[1.],[-38.66666667],3.9071725847611933,0.8171546335182269
4268,[1.],[-39.33333333],3.9071725847611933,0.8171546335182269
4269,[1.],[-40.],3.9071725847611933,0.8171546335182269
4270,[1.],[-40.66666667],3.9071725847611933,0.8171546335182269
4271,[1.],[-41.33333333],3.9071725847611933,0.8171546335182269
4272,[1.],[-42.],3.9071725847611933,0.8171546335182269
4273,[1.],[-42.66666667],3.9071725847611933,0.8171546335182269
4274,[1.],[-43.33333333],3.9071725847611933,0.8171546335182269
4275,[1.],[-44.],3.9071725847611933,0.8171546335182269
4276,[1.],[-44.66666667],3.9071725847611933,0.8171546335182269
4277,[1.],[-45.33333333],3.9071725847611933,0.8171546335182269
4278,[1.],[-46.],3.9071725847611933,0.8171546335182269
4279,[1.],[-46.66666667],3.9071725847611933,0.8171546335182269
4280,[1.],[-47.33333333],3.9071725847611933,0.8171546335182269
4281,[1.],[-48.],3.9071725847611933,0.8171546335182269
4282,[1.],[-48.66666667],3.9071725847611933,0.8171546335182269
4283,[1.],[-49.33333333],3.9071725847611933,0.8171546335182269
4284,[1.],[-50.],3.9071725847611933,0.8171546335182269
4285,[1.],[-50.66666667],3.9071725847611933,0.8171546335182269
4286,[1.],[-51.33333333],3.9071725847611933,0.8171546335182269
4287,[1.],[-52.],3.9071725847611933,0.8171546335182269
4288,[1.],[-52.66666667],3.9071725847611933,0.8171546335182269
4289,[1.],[-53.33333333],3.9071725847611933,0.8171546335182269
4290,[1.],[-54.],3.9071725847611933,0.8171546335182269
4291,[1.],[-54.66666667],3.9071725847611933,0.8171546335182269
4292,[1.],[-55.33333333],3.9071725847611933,0.8171546335182269
4293,[1.],[-56.],3.9071725847611933,0.8171546335182269
4294,[1.],[-56.66666667],3.9071725847611933,0.8171546335182269
4295,[1.],[-57.33333333],3.9071725847611933,0.8171546335182269
4296,[1.],[-58.],3.9071725847611933,0.8171546335182269
4297,[1.],[-58.66666667],3.9071725847611933,0.8171546335182269
4298,[1.],[-59.33333333],3.9071725847611933,0.8171546335182269
4299,[1.],[-60.],3.9071725847611933,0.8171546335182269
4300,[9.80446941],[0.13035372],4.903629332291098,0.8057079703093959
4301,[1.],[5.33333333],4.903629332291098,0.8057079703093959
4302,[1.],[4.66666667],4.903629332291098,0.8057079703093959
4303,[1.],[4.],4.903629332291098,0.8057079703093959
4304,[1.],[3.33333333],4.903629332291098,0.8057079703093959
4305,[1.37800627],[1.1546416],4.903629332291098,0.8057079703093959
4306,[1.03343002],[1.84399323],4.903629332291098,0.8057079703093959
4307,[0.76036487],[2.61138738],4.903629332291098,0.8057079703093959
4308,[0.55009923],[3.36607128],4.903629332291098,0.8057079703093959
4309,[1.],[0.],4.903629332291098,0.8057079703093959
4310,[1.],[-0.66666667],4.903629332291098,0.8057079703093959
4311,[1.],[-1.33333333],4.903629332291098,0.8057079703093959
4312,[1.],[-2.],4.903629332291098,0.8057079703093959
4313,[1.],[-2.66666667],4.903629332291098,0.8057079703093959
4314,[1.],[-3.33333333],4.903629332291098,0.8057079703093959
4315,[1.],[-4.],4.903629332291098,0.8057079703093959
4316,[1.],[-4.66666667],4.903629332291098,0.8057079703093959
4317,[1.],[-5.33333333],4.903629332291098,0.8057079703093959
4318,[1.],[-6.],4.903629332291098,0.8057079703093959
4319,[1.],[-6.66666667],4.903629332291098,0.8057079703093959
4320,[1.],[-7.33333333],4.903629332291098,0.8057079703093959
4321,[1.],[-8.],4.903629332291098,0.8057079703093959
4322,[1.],[-8.66666667],4.903629332291098,0.8057079703093959
4323,[1.],[-9.33333333],4.903629332291098,0.8057079703093959
4324,[1.],[-10.],4.903629332291098,0.8057079703093959
4325,[1.],[-10.66666667],4.903629332291098,0.8057079703093959
4326,[1.],[-11.33333333],4.903629332291098,0.8057079703093959
4327,[1.],[-12.],4.903629332291098,0.8057079703093959
4328,[1.],[-12.66666667],4.903629332291098,0.8057079703093959
4329,[1.],[-13.33333333],4.903629332291098,0.8057079703093959
4330,[1.],[-14.],4.903629332291098,0.8057079703093959
4331,[1.],[-14.66666667],4.903629332291098,0.8057079703093959
4332,[1.],[-15.33333333],4.903629332291098,0.8057079703093959
4333,[1.],[-16.],4.903629332291098,0.8057079703093959
4334,[1.],[-16.66666667],4.903629332291098,0.8057079703093959
4335,[1.],[-17.33333333],4.903629332291098,0.8057079703093959
4336,[1.],[-18.],4.903629332291098,0.8057079703093959
4337,[1.],[-18.66666667],4.903629332291098,0.8057079703093959
4338,[1.],[-19.33333333],4.903629332291098,0.8057079703093959
4339,[1.],[-20.],4.903629332291098,0.8057079703093959
4340,[1.],[-20.66666667],4.903629332291098,0.8057079703093959
4341,[1.],[-21.33333333],4.903629332291098,0.8057079703093959
4342,[1.],[-22.],4.903629332291098,0.8057079703093959
4343,[1.],[-22.66666667],4.903629332291098,0.8057079703093959
4344,[1.],[-23.33333333],4.903629332291098,0.8057079703093959
4345,[1.],[-24.],4.903629332291098,0.8057079703093959
4346,[1.],[-24.66666667],4.903629332291098,0.8057079703093959
4347,[1.],[-25.33333333],4.903629332291098,0.8057079703093959
4348,[1.],[-26.],4.903629332291098,0.8057079703093959
4349,[1.],[-26.66666667],4.903629332291098,0.8057079703093959
4350,[1.],[-27.33333333],4.903629332291098,0.8057079703093959
4351,[1.],[-28.],4.903629332291098,0.8057079703093959
4352,[1.],[-28.66666667],4.903629332291098,0.8057079703093959
4353,[1.],[-29.33333333],4.903629332291098,0.8057079703093959
4354,[1.],[-30.],4.903629332291098,0.8057079703093959
4355,[1.],[-30.66666667],4.903629332291098,0.8057079703093959
4356,[1.],[-31.33333333],4.903629332291098,0.8057079703093959
4357,[1.],[-32.],4.903629332291098,0.8057079703093959
4358,[1.],[-32.66666667],4.903629332291098,0.8057079703093959
4359,[1.],[-33.33333333],4.903629332291098,0.8057079703093959
4360,[1.],[-34.],4.903629332291098,0.8057079703093959
4361,[1.],[-34.66666667],4.903629332291098,0.8057079703093959
4362,[1.],[-35.33333333],4.903629332291098,0.8057079703093959
4363,[1.],[-36.],4.903629332291098,0.8057079703093959
4364,[1.],[-36.66666667],4.903629332291098,0.8057079703093959
4365,[1.],[-37.33333333],4.903629332291098,0.8057079703093959
4366,[1.],[-38.],4.903629332291098,0.8057079703093959
4367,[1.],[-38.66666667],4.903629332291098,0.8057079703093959
4368,[1.],[-39.33333333],4.903629332291098,0.8057079703093959
4369,[1.],[-40.],4.903629332291098,0.8057079703093959
4370,[1.],[-40.66666667],4.903629332291098,0.8057079703093959
4371,[1.],[-41.33333333],4.903629332291098,0.8057079703093959
4372,[1.],[-42.],4.903629332291098,0.8057079703093959
4373,[1.],[-42.66666667],4.903629332291098,0.8057079703093959
4374,[1.],[-43.33333333],4.903629332291098,0.8057079703093959
4375,[1.],[-44.],4.903629332291098,0.8057079703093959
4376,[1.],[-44.66666667],4.903629332291098,0.8057079703093959
4377,[1.],[-45.33333333],4.903629332291098,0.8057079703093959
4378,[1.],[-46.],4.903629332291098,0.8057079703093959
4379,[1.],[-46.66666667],4.903629332291098,0.8057079703093959
4380,[1.],[-47.33333333],4.903629332291098,0.8057079703093959
4381,[1.],[-48.],4.903629332291098,0.8057079703093959
4382,[1.],[-48.66666667],4.903629332291098,0.8057079703093959
4383,[1.],[-49.33333333],4.903629332291098,0.8057079703093959
4384,[1.],[-50.],4.903629332291098,0.8057079703093959
4385,[1.],[-50.66666667],4.903629332291098,0.8057079703093959
4386,[1.],[-51.33333333],4.903629332291098,0.8057079703093959
4387,[1.],[-52.],4.903629332291098,0.8057079703093959
4388,[1.],[-52.66666667],4.903629332291098,0.8057079703093959
4389,[1.],[-53.33333333],4.903629332291098,0.8057079703093959
4390,[1.],[-54.],4.903629332291098,0.8057079703093959
4391,[1.],[-54.66666667],4.903629332291098,0.8057079703093959
4392,[1.],[-55.33333333],4.903629332291098,0.8057079703093959
4393,[1.],[-56.],4.903629332291098,0.8057079703093959
4394,[1.],[-56.66666667],4.903629332291098,0.8057079703093959
4395,[1.],[-57.33333333],4.903629332291098,0.8057079703093959
4396,[1.],[-58.],4.903629332291098,0.8057079703093959
4397,[1.],[-58.66666667],4.903629332291098,0.8057079703093959
4398,[1.],[-59.33333333],4.903629332291098,0.8057079703093959
4399,[1.],[-60.],4.903629332291098,0.8057079703093959
4400,[9.28089806],[0.47940129],3.4724374932231825,0.610134246846187
4401,[3.49647965],[2.0046938],3.4724374932231825,0.610134246846187
4402,[1.53482625],[3.59701417],3.4724374932231825,0.610134246846187
4403,[0.73823164],[4.69804896],3.4724374932231825,0.610134246846187
4404,[0.38884551],[5.37051498],3.4724374932231825,0.610134246846187
4405,[0.22212582],[5.77816339],3.4724374932231825,0.610134246846187
4406,[0.13579135],[6.03297369],3.4724374932231825,0.610134246846187
4407,[0.32470356],[4.93491437],3.4724374932231825,0.610134246846187
4408,[0.05934883],[6.31057367],3.4724374932231825,0.610134246846187
4409,[1.],[0.],3.4724374932231825,0.610134246846187
4410,[1.],[-0.66666667],3.4724374932231825,0.610134246846187
4411,[1.],[-1.33333333],3.4724374932231825,0.610134246846187
4412,[1.],[-2.],3.4724374932231825,0.610134246846187
4413,[1.],[-2.66666667],3.4724374932231825,0.610134246846187
4414,[1.],[-3.33333333],3.4724374932231825,0.610134246846187
4415,[1.],[-4.],3.4724374932231825,0.610134246846187
4416,[1.],[-4.66666667],3.4724374932231825,0.610134246846187
4417,[1.],[-5.33333333],3.4724374932231825,0.610134246846187
4418,[1.],[-6.],3.4724374932231825,0.610134246846187
4419,[1.],[-6.66666667],3.4724374932231825,0.610134246846187
4420,[1.],[-7.33333333],3.4724374932231825,0.610134246846187
4421,[1.],[-8.],3.4724374932231825,0.610134246846187
4422,[1.],[-8.66666667],3.4724374932231825,0.610134246846187
4423,[1.],[-9.33333333],3.4724374932231825,0.610134246846187
4424,[1.],[-10.],3.4724374932231825,0.610134246846187
4425,[1.],[-10.66666667],3.4724374932231825,0.610134246846187
4426,[1.],[-11.33333333],3.4724374932231825,0.610134246846187
4427,[1.],[-12.],3.4724374932231825,0.610134246846187
4428,[1.],[-12.66666667],3.4724374932231825,0.610134246846187
4429,[1.],[-13.33333333],3.4724374932231825,0.610134246846187
4430,[1.],[-14.],3.4724374932231825,0.610134246846187
4431,[1.],[-14.66666667],3.4724374932231825,0.610134246846187
4432,[1.],[-15.33333333],3.4724374932231825,0.610134246846187
4433,[1.],[-16.],3.4724374932231825,0.610134246846187
4434,[1.],[-16.66666667],3.4724374932231825,0.610134246846187
4435,[1.],[-17.33333333],3.4724374932231825,0.610134246846187
4436,[1.],[-18.],3.4724374932231825,0.610134246846187
4437,[1.],[-18.66666667],3.4724374932231825,0.610134246846187
4438,[1.],[-19.33333333],3.4724374932231825,0.610134246846187
4439,[1.],[-20.],3.4724374932231825,0.610134246846187
4440,[1.],[-20.66666667],3.4724374932231825,0.610134246846187
4441,[1.],[-21.33333333],3.4724374932231825,0.610134246846187
4442,[1.],[-22.],3.4724374932231825,0.610134246846187
4443,[1.],[-22.66666667],3.4724374932231825,0.610134246846187
4444,[1.],[-23.33333333],3.4724374932231825,0.610134246846187
4445,[1.],[-24.],3.4724374932231825,0.610134246846187
4446,[1.],[-24.66666667],3.4724374932231825,0.610134246846187
4447,[1.],[-25.33333333],3.4724374932231825,0.610134246846187
4448,[1.],[-26.],3.4724374932231825,0.610134246846187
4449,[1.],[-26.66666667],3.4724374932231825,0.610134246846187
4450,[1.],[-27.33333333],3.4724374932231825,0.610134246846187
4451,[1.],[-28.],3.4724374932231825,0.610134246846187
4452,[1.],[-28.66666667],3.4724374932231825,0.610134246846187
4453,[1.],[-29.33333333],3.4724374932231825,0.610134246846187
4454,[1.],[-30.],3.4724374932231825,0.610134246846187
4455,[1.],[-30.66666667],3.4724374932231825,0.610134246846187
4456,[1.],[-31.33333333],3.4724374932231825,0.610134246846187
4457,[1.],[-32.],3.4724374932231825,0.610134246846187
4458,[1.],[-32.66666667],3.4724374932231825,0.610134246846187
4459,[1.],[-33.33333333],3.4724374932231825,0.610134246846187
4460,[1.],[-34.],3.4724374932231825,0.610134246846187
4461,[1.],[-34.66666667],3.4724374932231825,0.610134246846187
4462,[1.],[-35.33333333],3.4724374932231825,0.610134246846187
4463,[1.],[-36.],3.4724374932231825,0.610134246846187
4464,[1.],[-36.66666667],3.4724374932231825,0.610134246846187
4465,[1.],[-37.33333333],3.4724374932231825,0.610134246846187
4466,[1.],[-38.],3.4724374932231825,0.610134246846187
4467,[1.],[-38.66666667],3.4724374932231825,0.610134246846187
4468,[1.],[-39.33333333],3.4724374932231825,0.610134246846187
4469,[1.],[-40.],3.4724374932231825,0.610134246846187
4470,[1.],[-40.66666667],3.4724374932231825,0.610134246846187
4471,[1.],[-41.33333333],3.4724374932231825,0.610134246846187
4472,[1.],[-42.],3.4724374932231825,0.610134246846187
4473,[1.],[-42.66666667],3.4724374932231825,0.610134246846187
4474,[1.],[-43.33333333],3.4724374932231825,0.610134246846187
4475,[1.],[-44.],3.4724374932231825,0.610134246846187
4476,[1.],[-44.66666667],3.4724374932231825,0.610134246846187
4477,[1.],[-45.33333333],3.4724374932231825,0.610134246846187
4478,[1.],[-46.],3.4724374932231825,0.610134246846187
4479,[1.],[-46.66666667],3.4724374932231825,0.610134246846187
4480,[1.],[-47.33333333],3.4724374932231825,0.610134246846187
4481,[1.],[-48.],3.4724374932231825,0.610134246846187
4482,[1.],[-48.66666667],3.4724374932231825,0.610134246846187
4483,[1.],[-49.33333333],3.4724374932231825,0.610134246846187
4484,[1.],[-50.],3.4724374932231825,0.610134246846187
4485,[1.],[-50.66666667],3.4724374932231825,0.610134246846187
4486,[1.],[-51.33333333],3.4724374932231825,0.610134246846187
4487,[1.],[-52.],3.4724374932231825,0.610134246846187
4488,[1.],[-52.66666667],3.4724374932231825,0.610134246846187
4489,[1.],[-53.33333333],3.4724374932231825,0.610134246846187
4490,[1.],[-54.],3.4724374932231825,0.610134246846187
4491,[1.],[-54.66666667],3.4724374932231825,0.610134246846187
4492,[1.],[-55.33333333],3.4724374932231825,0.610134246846187
4493,[1.],[-56.],3.4724374932231825,0.610134246846187
4494,[1.],[-56.66666667],3.4724374932231825,0.610134246846187
4495,[1.],[-57.33333333],3.4724374932231825,0.610134246846187
4496,[1.],[-58.],3.4724374932231825,0.610134246846187
4497,[1.],[-58.66666667],3.4724374932231825,0.610134246846187
4498,[1.],[-59.33333333],3.4724374932231825,0.610134246846187
4499,[1.],[-60.],3.4724374932231825,0.610134246846187
4500,[2.61596719],[4.92268854],3.6423297098455287,0.35915326956634186
4501,[1.],[5.33333333],3.6423297098455287,0.35915326956634186
4502,[1.],[4.66666667],3.6423297098455287,0.35915326956634186
4503,[1.],[4.],3.6423297098455287,0.35915326956634186
4504,[1.],[3.33333333],3.6423297098455287,0.35915326956634186
4505,[1.],[2.66666667],3.6423297098455287,0.35915326956634186
4506,[1.],[2.],3.6423297098455287,0.35915326956634186
4507,[1.],[1.33333333],3.6423297098455287,0.35915326956634186
4508,[0.00118361],[6.65956498],3.6423297098455287,0.35915326956634186
4509,[1.],[0.],3.6423297098455287,0.35915326956634186
4510,[1.],[-0.66666667],3.6423297098455287,0.35915326956634186
4511,[1.],[-1.33333333],3.6423297098455287,0.35915326956634186
4512,[1.],[-2.],3.6423297098455287,0.35915326956634186
4513,[1.],[-2.66666667],3.6423297098455287,0.35915326956634186
4514,[1.],[-3.33333333],3.6423297098455287,0.35915326956634186
4515,[1.],[-4.],3.6423297098455287,0.35915326956634186
4516,[1.],[-4.66666667],3.6423297098455287,0.35915326956634186
4517,[1.],[-5.33333333],3.6423297098455287,0.35915326956634186
4518,[1.],[-6.],3.6423297098455287,0.35915326956634186
4519,[1.],[-6.66666667],3.6423297098455287,0.35915326956634186
4520,[1.],[-7.33333333],3.6423297098455287,0.35915326956634186
4521,[1.],[-8.],3.6423297098455287,0.35915326956634186
4522,[1.],[-8.66666667],3.6423297098455287,0.35915326956634186
4523,[1.],[-9.33333333],3.6423297098455287,0.35915326956634186
4524,[1.],[-10.],3.6423297098455287,0.35915326956634186
4525,[1.],[-10.66666667],3.6423297098455287,0.35915326956634186
4526,[1.],[-11.33333333],3.6423297098455287,0.35915326956634186
4527,[1.],[-12.],3.6423297098455287,0.35915326956634186
4528,[1.],[-12.66666667],3.6423297098455287,0.35915326956634186
4529,[1.],[-13.33333333],3.6423297098455287,0.35915326956634186
4530,[1.],[-14.],3.6423297098455287,0.35915326956634186
4531,[1.],[-14.66666667],3.6423297098455287,0.35915326956634186
4532,[1.],[-15.33333333],3.6423297098455287,0.35915326956634186
4533,[1.],[-16.],3.6423297098455287,0.35915326956634186
4534,[1.],[-16.66666667],3.6423297098455287,0.35915326956634186
4535,[1.],[-17.33333333],3.6423297098455287,0.35915326956634186
4536,[1.],[-18.],3.6423297098455287,0.35915326956634186
4537,[1.],[-18.66666667],3.6423297098455287,0.35915326956634186
4538,[1.],[-19.33333333],3.6423297098455287,0.35915326956634186
4539,[1.],[-20.],3.6423297098455287,0.35915326956634186
4540,[1.],[-20.66666667],3.6423297098455287,0.35915326956634186
4541,[1.],[-21.33333333],3.6423297098455287,0.35915326956634186
4542,[1.],[-22.],3.6423297098455287,0.35915326956634186
4543,[1.],[-22.66666667],3.6423297098455287,0.35915326956634186
4544,[1.],[-23.33333333],3.6423297098455287,0.35915326956634186
4545,[1.],[-24.],3.6423297098455287,0.35915326956634186
4546,[1.],[-24.66666667],3.6423297098455287,0.35915326956634186
4547,[1.],[-25.33333333],3.6423297098455287,0.35915326956634186
4548,[1.],[-26.],3.6423297098455287,0.35915326956634186
4549,[1.],[-26.66666667],3.6423297098455287,0.35915326956634186
4550,[1.],[-27.33333333],3.6423297098455287,0.35915326956634186
4551,[1.],[-28.],3.6423297098455287,0.35915326956634186
4552,[1.],[-28.66666667],3.6423297098455287,0.35915326956634186
4553,[1.],[-29.33333333],3.6423297098455287,0.35915326956634186
4554,[1.],[-30.],3.6423297098455287,0.35915326956634186
4555,[1.],[-30.66666667],3.6423297098455287,0.35915326956634186
4556,[1.],[-31.33333333],3.6423297098455287,0.35915326956634186
4557,[1.],[-32.],3.6423297098455287,0.35915326956634186
4558,[1.],[-32.66666667],3.6423297098455287,0.35915326956634186
4559,[1.],[-33.33333333],3.6423297098455287,0.35915326956634186
4560,[1.],[-34.],3.6423297098455287,0.35915326956634186
4561,[1.],[-34.66666667],3.6423297098455287,0.35915326956634186
4562,[1.],[-35.33333333],3.6423297098455287,0.35915326956634186
4563,[1.],[-36.],3.6423297098455287,0.35915326956634186
4564,[1.],[-36.66666667],3.6423297098455287,0.35915326956634186
4565,[1.],[-37.33333333],3.6423297098455287,0.35915326956634186
4566,[1.],[-38.],3.6423297098455287,0.35915326956634186
4567,[1.],[-38.66666667],3.6423297098455287,0.35915326956634186
4568,[1.],[-39.33333333],3.6423297098455287,0.35915326956634186
4569,[1.],[-40.],3.6423297098455287,0.35915326956634186
4570,[1.],[-40.66666667],3.6423297098455287,0.35915326956634186
4571,[1.],[-41.33333333],3.6423297098455287,0.35915326956634186
4572,[1.],[-42.],3.6423297098455287,0.35915326956634186
4573,[1.],[-42.66666667],3.6423297098455287,0.35915326956634186
4574,[1.],[-43.33333333],3.6423297098455287,0.35915326956634186
4575,[1.],[-44.],3.6423297098455287,0.35915326956634186
4576,[1.],[-44.66666667],3.6423297098455287,0.35915326956634186
4577,[1.],[-45.33333333],3.6423297098455287,0.35915326956634186
4578,[1.],[-46.],3.6423297098455287,0.35915326956634186
4579,[1.],[-46.66666667],3.6423297098455287,0.35915326956634186
4580,[1.],[-47.33333333],3.6423297098455287,0.35915326956634186
4581,[1.],[-48.],3.6423297098455287,0.35915326956634186
4582,[1.],[-48.66666667],3.6423297098455287,0.35915326956634186
4583,[1.],[-49.33333333],3.6423297098455287,0.35915326956634186
4584,[1.],[-50.],3.6423297098455287,0.35915326956634186
4585,[1.],[-50.66666667],3.6423297098455287,0.35915326956634186
4586,[1.],[-51.33333333],3.6423297098455287,0.35915326956634186
